USC00050848,1899,8,TMAX,294,,,6,283,,,6,222,,,6,206,,,6,278,,,6,261,,,6,300,,,6,294,,,6,300,,,6,300,,,6,289,,,6,306,,,6,261,,,6,289,,,6,311,,,6,272,,,6,267,,,6,278,,,6,278,,,6,272,,,6,333,,,6,283,,,6,250,,,6,267,,,6,322,,,6,311,,,6,317,,,6,317,,,6,289,,,6,250,,,6,289,,,6
USC00050848,1899,9,TMAX,339,,,6,256,,,6,317,,,6,311,,,6,328,,,6,328,,,6,250,,,6,211,,,6,222,,,6,261,,,6,294,,,6,250,,,6,294,,,6,233,,,6,217,,,6,178,,,6,244,,,6,206,,,6,194,,,6,239,,,6,278,,,6,272,,,6,267,,,6,239,,,6,239,,,6,272,,,6,289,,,6,161,,,6,239,,,6,294,,,6,-9999,,,
USC00050848,1899,10,TMAX,306,,,6,211,,,6,144,,,6,161,,,6,217,,,6,256,,,6,194,,,6,178,,,6,133,,,6,56,,,6,106,,,6,161,,,6,117,,,6,50,,,6,89,,,6,94,,,6,150,,,6,156,,,6,200,,,6,250,,,6,211,,,6,228,,,6,228,,,6,167,,,6,78,,,6,100,,,6,144,,,6,167,,,6,183,,,6,206,,,6,128,,,6
USC00050848,1899,11,TMAX,83,,,6,117,,,6,122,,,6,150,,,6,178,,,6,156,,,6,156,,,6,189,,,6,200,,,6,161,,,6,189,,,6,161,,,6,200,,,6,206,,,6,161,,,6,161,,,6,133,,,6,122,,,6,133,,,6,117,,,6,117,,,6,83,,,6,67,,,6,111,,,6,117,,,6,128,,,6,161,,,6,178,,,6,244,,,6,128,,,6,-9999,,,
USC00050848,1899,12,TMAX,156,,,6,100,,,6,72,,,6,39,,,6,100,,,6,89,,,6,94,,,6,144,,,6,61,,,6,17,,,6,83,,,6,50,,,6,-22,,,6,0,,,6,83,,,6,106,,,6,83,,,6,0,,,6,39,,,6,72,,,6,89,,,6,100,,,6,128,,,6,156,,,6,150,,,6,128,,,6,100,,,6,61,,,6,133,,,6,89,,,6,100,,,6
USC00050848,1900,1,TMAX,44,,,6,83,,,6,139,,,6,83,,,6,117,,,6,128,,,6,94,,,6,117,,,6,78,,,6,100,,,6,100,,,6,122,,,6,167,,,6,172,,,6,150,,,6,0,,,6,67,,,6,111,,,6,156,,,6,122,,,6,106,,,6,144,,,6,156,,,6,128,,,6,56,,,6,44,,,6,-22,,,6,-61,,,6,72,,,6,78,,,6,72,,,6
USC00050848,1900,2,TMAX,117,,,6,133,,,6,106,,,6,94,,,6,72,,,6,128,,,6,33,,,6,17,,,6,83,,,6,89,,,6,122,,,6,72,,,6,-39,,,6,-100,,,6,-122,,,6,-67,,,6,44,,,6,178,,S,6,94,,,6,100,,,6,83,,,6,156,,,6,44,,,6,89,,,6,117,,,6,22,,,6,44,,,6,128,,,6,-9999,,,,-9999,,,,-9999,,,
USC00050848,1900,3,TMAX,144,,,6,100,,,6,172,,,6,61,,,6,44,,,6,67,,,6,128,,,6,194,,,6,178,,,6,261,,,6,256,,,6,233,,,6,172,,,6,94,,,6,33,,,6,0,,,6,100,,,6,150,,,6,156,,,6,100,,,6,128,,,6,172,,,6,194,,,6,144,,,6,156,,,6,211,,,6,128,,,6,44,,,6,72,,,6,83,,,6,167,,,6
USC00050848,1900,4,TMAX,217,,,6,222,,,6,200,,,6,172,,,6,72,,,6,83,,,6,150,,,6,139,,,6,78,,,6,33,,,6,28,,,6,61,,,6,100,,,6,111,,,6,83,,,6,94,,,6,78,,,6,156,,,6,189,,,6,217,,,6,211,,,6,172,,,6,139,,,6,156,,,6,161,,,6,178,,,6,200,,,6,161,,,6,128,,,6,56,,,6,-9999,,,
USC00050848,1900,5,TMAX,150,,,6,178,,,6,206,,,6,250,,,6,228,,,6,211,,,6,211,,,6,222,,,6,244,,,6,283,,,6,267,,,6,211,,,6,211,,,6,167,,,6,172,,,6,222,,,6,200,,,6,144,,,6,156,,,6,128,,,6,178,,,6,239,,,6,211,,,6,250,,,6,244,,,6,267,,,6,283,,,6,267,,,6,250,,,6,272,,,6,283,,,6
USC00050848,1900,6,TMAX,228,,,6,256,,,6,244,,,6,217,,,6,256,,,6,294,,,6,256,,,6,294,,,6,283,,,6,233,,,6,228,,,6,256,,,6,239,,,6,278,,,6,283,,,6,294,,,6,267,,,6,272,,,6,278,,,6,306,,,6,311,,,6,300,,,6,294,,,6,289,,,6,311,,,6,328,,,6,300,,,6,322,,,6,294,,,6,300,,,6,-9999,,,
USC00050848,1900,7,TMAX,250,,,6,278,,,6,267,,,6,233,,,6,283,,,6,333,,,6,300,,,6,272,,,6,350,,,6,306,,,6,294,,,6,322,,,6,322,,,6,294,,,6,244,,,6,217,,,6,333,,,6,283,,,6,211,,,6,250,,,6,289,,,6,283,,,6,244,,,6,228,,,6,250,,,6,267,,,6,322,,,6,267,,,6,283,,,6,294,,,6,328,,,6
USC00050848,1900,8,TMAX,339,,,6,328,,,6,300,,,6,278,,,6,278,,,6,261,,,6,300,,,6,300,,,6,311,,,6,300,,,6,300,,,6,300,,,6,294,,,6,294,,,6,306,,,6,306,,,6,278,,,6,289,,,6,306,,,6,278,,,6,283,,,6,294,,,6,283,,,6,228,,,6,278,,,6,306,,,6,283,,,6,294,,,6,311,,,6,289,,,6,289,,,6
USC00050848,1900,9,TMAX,311,,,6,261,,,6,278,,,6,283,,,6,283,,,6,256,,,6,278,,,6,306,,,6,267,,,6,256,,,6,222,,,6,267,,,6,283,,,6,261,,,6,211,,,6,156,,,6,211,,,6,211,,,6,217,,,6,206,,,6,200,,,6,206,,,6,261,,,6,222,,,6,156,,,6,72,,,6,72,,,6,167,,,6,244,,,6,233,,,6,-9999,,,
